BNA0751;GMVA Gemeinschafts-M�ll-Verbrennungsanlage Niederrhein GmbH;GMVA Niederrhein;46049;Oberhausen;Liricher Stra�e 121;Nordrhein-Westfalen;Ausspeisung 10/25kV (Turbine 1);06.04.06;in Betrieb;Abfall;Abfall;Heiz�l;Abfall;Nein;Ja;21,1;AJT01 Trafo;25;Oberhausener Netzgesellschaft mbH 
BNA0752;Energieversorgung Oberhausen AG;HKW 1;46045;Oberhausen;;Nordrhein-Westfalen;HKW 1;20.01.71;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;23,1;;10;Oberhausener Netzgesellschaft mbH
BNA0753;Energieversorgung Oberhausen AG;HKW 2;46147;Oberhausen;;Nordrhein-Westfalen;HKW 2;01.01.96;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;24,5;;110;Oberhausener Netzgesellschaft mbH
BNA1399;OXEA Produktion GmbH & Co.KG;Oxea GmbH;46147;Oberhausen;Otto-Roelen-Str.3;Nordrhein-Westfalen;;01.01.29;in Betrieb;Mehrere Energietr�ger;fl�ssige, gasf�rmige Nebenprodukte;Erdgas, Heiz�l;"Sonstige Energietr�ger
(nicht erneuerbar)";Nein;Ja;38;Holten, Handbach;Hochspannung (HS);Westnetz GmbH
BNA1467;Koehler SE;;77704;Oberkirch;Hauptstra�e 2-4;Baden-W�rttemberg;;01.12.86;in Betrieb;Steinkohle;Steinkohle;ERB, kom. KS;Steinkohle;Nein;Ja;18,5;;20;Stadtwerke Oberkirch GmbH
BNA0754;Breeze Three Energy GmbH & Co. KG;Windpark Lauterburg;73447;Oberkochen;;Baden-W�rttemberg;;09.12.06;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;10;DE0010107344700000000000000285382;20;Netzgesellschaft Ostw�rttemberg DonauRies GmbH
BNA0755a;Kraftwerk Obernburg GmbH;Obernburg;63784;Obernburg;;Bayern;2;01.10.20;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;36;DE00776363784TF000VS0EG6UNDG7A060;Mittelspannung (MS);Mainsite GmbH & Co. KG
BNA0755b;Kraftwerk Obernburg GmbH;Obernburg;63784;Obernburg;;Bayern;1;01.01.95;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;64;DE00776363784TF000VS0E0GT00Z50100;Mittelspannung (MS);Mainsite GmbH & Co. KG
BNA1221;Bayerische Elektrizit�tswerke GmbH;Oberpeiching;86698;Oberndorf;;Bayern;;28.03.54;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;11,9;UW Oberpeiching;110;LEW Verteilnetz GmbH
BNA1544;STAWAG Energie GmbH;Windpark Oberwesel II;55430;Oberwesel;;Rheinland-Pfalz;;2013;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,2;Lingerhahn;20-30;Westnetz GmbH
BNA1545;STAWAG Energie GmbH;Windpark Oberwesel III;55430;Oberwesel;;Rheinland-Pfalz;;2013;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,2;Lingerhahn;20-30;Westnetz GmbH
BNA1516;S�dzucker AG Mannheim;HKW 1 Werk Offstein;67283;Obrigheim;Wormser Stra�e 11;Rheinland-Pfalz;;01.08.61;in Betrieb;Erdgas;;Heiz�l schwer;Erdgas;Nein;Ja;30;UW Gr�nstadt;20;Pfalzwerke Netzgesellschaft mbH 
BNA1567;;;85235;Odelzhausen;;Bayern;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;;MS;Bayernwerk AG
BNA0757;;;21734;Oederquart;;Niedersachsen;;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;16,5;;HS/MS;EWE NETZ GmbH
BNA1374;;;24988;Oeversee;A 7;Schleswig-Holstein;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;18,9;;;Schleswig-Holstein Netz AG
BNA1222;Energieversorgung Offenbach AG;M�llheizkraftwerk Offenbach;63069;Offenbach;;Hessen;;01.01.72;in Betrieb;Abfall;;;Abfall;Nein;ja;14,5;UW Heusenstamm;20;ENO GmbH
BNA0758;Energieversorgung Offenbach AG;Heizkraftwerk Offenbach;63067;Offenbach;;Hessen;;15.02.90;in Betrieb;Mehrere Energietr�ger;Steinkohle;Biomasse;Steinkohle;Nein;ja;54;Andr�stra�e;110;Netrion GmbH
BNA1588;;Offenbach an der Queich II;76877;Offenbach an der Queich;"Gewanne im Birkenb�schel; Flurst�cke 7245, 7244";Rheinland-Pfalz;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;15,2;;MS;Pfalzwerke Netz AG
BNA1358;;;26127;Oldenburg;;Niedersachsen;;2011;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;13,9;;;EWE NETZ GmbH
BNA0759;Uniper Kraftwerke GmbH ;Itzehoe;25588;Oldendorf;;Schleswig-Holstein;;01.01.72;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;88;Itzehoe-West;110;Schleswig-Holstein Netz AG
BNA1223;EnBW Onshore Portfolio GmbH;Windpark Oldendorf;29465;Oldendorf/Schnega;;Niedersachsen;Oldendorf;20.09.10;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;UW Clenze;20;Avacon AG
BNA0760;Windpark Oldenswort Moordeich GmbH & Co.KG;;25870;Oldenswort;;Schleswig-Holstein;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;MS;Schleswig-Holstein Netz AG 
BNA1805;;Windpark Oldenswort;25870;Oldenswort;Flur 37 Flurst�ck 17/1;Schleswig-Holstein;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,5;;;
BNA0762;;;39387;Oschersleben;;Sachsen-Anhalt;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,3;;MS;Avacon AG
BNA1864;K�MMERER Energie GmbH;Turbine 4;49084;Osnabr�ck;R�mereschstrasse 33;Niedersachsen;;1962;in Betrieb;Mehrere Energietr�ger;Braunkohle, Steinkohle, Heiz�l S, Heiz�l EL;Ersatzbrennstoffe, Papierschlamm;"Mehrere Energietr�ger
(nicht erneuerbar)";Nein;Ja;9,5;DE0005004909000000000000000215798;10;SWO Netz GmbH
BNA1865;K�MMERER Energie GmbH;Turbine 5;49084;Osnabr�ck;R�mereschstrasse 33;Niedersachsen;;1972;in Betrieb;Mehrere Energietr�ger;Braunkohle, Steinkohle, Heiz�l S, Heiz�l EL;Ersatzbrennstoffe, Papierschlamm;"Mehrere Energietr�ger
(nicht erneuerbar)";nein;Ja;9,8;DE0005004909000000000000000215798;10;SWO Netz GmbH
BNA0763;;;21762;Osterbruch;;Niedersachsen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11;;HS/MS;EWE NETZ GmbH
BNA0764;Windpark Krevese Verwaltungsgesellschaft mbH;Windpark Krevese;39606;Osterburg;;Sachsen-Anhalt;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;30;UW Osterburg;HS;HSN Magdeburg GmbH
BNA1803;;Windpark Norddahl;25885;Oster-Ohrstedt;Flur 7 Flurst�ck 90;Schleswig-Holstein;;2016;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,5;;;
BNA0765;Windpark Osterrade GmbH ;;24796;Osterrade;;Schleswig-Holstein;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,3;;MS;Schleswig-Holstein Netz AG 
BNA0766;Uniper Kraftwerke GmbH ;Audorf;24783;Osterr�nfeld;;Schleswig-Holstein;;01.01.73;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;87;Audorf;110;Schleswig-Holstein Netz AG
BNA1800;;B�rgerwindpark Osterstedt GmbH & Co. KG;25590;Osterstedt;Flur 4, Flurst�ck 15/1;Schleswig-Holstein;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;;
BNA0971;ENERTRAG Aktiengesellschaft;UW Osterweddingen;39171;Osterweddingen;"Gemarkung Osterweddingen 
Flur 8, Flurst�ck 5/1";Sachsen-Anhalt;UW Osterweddingen;2005;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;75;UW Osterweddingen;110;Avacon AG
BNA0767;Windkonzept - Energieanlagen GmbH & Co. KG;;39343;Ostingersleben;;Sachsen-Anhalt;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;22,4;;HS;HSN Magdeburg GmbH
BNA0768;N.prior energy GmbH;;26842;Ostrhauderfehn;;Niedersachsen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;HS/MS;EWE NETZ GmbH
BNA1224;ENERTRAG Aktiengesellschaft;UW Langholt;26842;Ostrhauderfehn;Langholter Str. 10;Niedersachsen;UW Langholt;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;UW Langholt;20;EWE NETZ GmbH
BNA0769;EnBW Baltic 1 GmbH & Co. KG;Baltic 1;;Ostsee;16 km vor der K�ste Mecklenburg-Vorpommerns, n�rdlich der Halbinsel Fischland-Dar�-Zingst;AWZ;Baltic 1;03.04.11;in Betrieb;Windenergie (Offshore-Anlage);;;Windenergie (Offshore-Anlage);Ja;Nein;48,3;OSS Baltic 1;150;50Hertz Transmission GmbH
BNA1660;EnBW Baltic 2 S.C.S.;Baltic 2;;Ostsee;;AWZ;;24.04.15;in Betrieb;Windenergie (Offshore-Anlage);;;Windenergie (Offshore-Anlage);ja;Nein;288;;H�S;50Hertz Transmission GmbH
BNA1876;Iberdrola Renovables Offshore Deutschland GmbH;Wikinger;;Ostsee;;AWZ;Wikinger;27.12.17;in Betrieb;Windenergie (Offshore-Anlage);;;Windenergie (Offshore-Anlage);Ja;Nein;353,5;OSS Wikinger;H�S;50 Hertz Transmission GmbH
BNA1764;;WP Himmelwald;66564;Ottweiler;Gemarkung Wetschhausen, Flur 1, Flurst�ck 1;Saarland;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;13,9;;;
BNA0770;"WPO GmbH & Co. Betriebs KG 
WPM GmbH & Co. Betriebs KG";;26939;Ovelg�nne;;Niedersachsen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;22,9;;HS/MS;EWE NETZ GmbH
BNA0771;Dezentrale Energie Anlagen Beteiligungs-und Verwaltungsgesellschaft mbH;;28876;Oyten;;Niedersachsen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10;;MS;EWE NETZ GmbH
BNA0772;;;33100;Paderborn;;Nordrhein-Westfalen;;1997;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;17;;MS;Westfalen Weser Netz GmbH
BNA0773;;;33100;Paderborn;;Nordrhein-Westfalen;;1995;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;MS;Westfalen Weser Netz GmbH
BNA0774;;;33100;Paderborn;;Nordrhein-Westfalen;;1998;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,2;;MS;Westfalen Weser Netz GmbH
BNA0775;B+S Papenburg Energie GmbH;Biomasse-HKW;26871;Papenburg;Am Nordhafen 5;Niedersachsen;;15.06.03;in Betrieb;Biomasse;Altholz;;Biomasse;Ja;Nein;20;V�llner Dorfstra�e;20;EWE NETZ GmbH
BNA0186;E.ON Climate & Renewables GmbH;WP Dargel�tz;19374;Parchim;;Mecklenburg-Vorpommern;;13.10.06;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;nein;21,6;DE00729719089VEH0WE00132369065176;110;50Hertz Transmission GmbH
BNA0776;HelveticWind Deutschland GmbH;Windpark L�dersdorf Parstein;16248;Parsteinsee;;Brandenburg;;17.11.04;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;22,5;DE00100016248DS000000000005554231;110;E.DIS AG
BNA0777;EnBW Energie Baden-W�rttemberg AG;Kopswerk I ;A-6794;Partenen;;�sterreich;Masch. 1 bis 3;01.11.69;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;247;B�rs;220;Transnet BW GmbH
BNA0778;EnBW Energie Baden-W�rttemberg AG;Kopswerk II ;A-6794;Partenen;;�sterreich;Masch. 1 bis 3;06.09.08;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;525;B�rs;220;Transnet BW GmbH
BNA0779;EnBW Energie Baden-W�rttemberg AG;Obervermuntwerk 1;A-6794;Partenen;;�sterreich;Masch. 1 u. 2;01.01.43;in Betrieb;Speicherwasser (ohne Pumpspeicher);;;Speicherwasser (ohne Pumpspeicher);Nein;nein;29;B�rs;220;Transnet BW GmbH
BNA0780;EnBW Energie Baden-W�rttemberg AG;Vermuntwerk;A-6794;Partenen;;�sterreich;Masch. 1 bis 5;01.01.30;in Betrieb;Speicherwasser (ohne Pumpspeicher);;;Speicherwasser (ohne Pumpspeicher);Nein;nein;158;B�rs;220;Transnet BW GmbH
BNA0781;ENERTRAG Aktiengesellschaft;�ST Ruhleben;17309;Pasewalk;"Gemarkung Pasewalk, 
Flur 23, Flurst�ck 26/1";Mecklenburg-Vorpommern;�ST Ruhleben;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;29,1;�ST Ruhleben;20;E.DIS AG
BNA0782;Rhein-Main-Donau GmbH;Kachlet;94034;Passau;Schleusenweg 10;Bayern;Kachlet;31.12.27;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;53,7;Schaltanlage vor Ort;110;Bayernwerk AG
BNA0784;Innwerk AG;Passau-Ingling;94036;Passau;Innstra�e 121;Bayern;Passau-Ingling;17.07.65;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;86,4;Schaltanlage vor Ort;110;APG/Bayernwerk AG
BNA0894a;PCK Raffinerie GmbH;IKS PCK Schwedt;16303;PCK Schwedt;;Brandenburg;Block 5 SE 5;27.01.72;in Betrieb;Mineral�lprodukte;HSCR;Raffineriegas;Mineral�lprodukte;Nein;Ja;28;UW Vierraden;110;E.DIS AG
BNA0894b;PCK Raffinerie GmbH;IKS PCK Schwedt;16303;PCK Schwedt;;Brandenburg;Block 6 SE 6;10.01.94;in Betrieb;Mineral�lprodukte;CLO;CLO/Raff.Gas;Mineral�lprodukte;Nein;Nein;34,5;UW Vrd;110;E.DIS AG
BNA0894c;PCK Raffinerie GmbH;IKS PCK Schwedt;A-16303;PCK Schwedt;;Brandenburg;Block 1 SE 1;04.06.98;in Betrieb;Mineral�lprodukte;HSCR;Raffineriegas;Mineral�lprodukte;Nein;Ja;106;UW Vierraden;110;E.DIS AG
BNA0894d;PCK Raffinerie GmbH;IKS PCK Schwedt;A-16303;PCK Schwedt;;Brandenburg;Block 2 SE 2;23.07.98;in Betrieb;Mineral�lprodukte;HSCR;HSCR/VBR/VR/Raff.Gas;Mineral�lprodukte;Nein;Ja;106;UW Vierraden;110;E.DIS AG
BNA0894e;PCK Raffinerie GmbH;IKS PCK Schwedt;A-16303;PCK Schwedt;;Brandenburg;SE 4;04.09.11;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;59;UW Vrd;110;E.DIS AG
BNA0785;Lausitz Energie Kraftwerke AG;KW J�nschwalde;A-03185;Peitz;Kraftwerksstra�e;Brandenburg;A;01.10.81;in Betrieb;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0786;Lausitz Energie Kraftwerke AG;KW J�nschwalde;3185;Peitz;Kraftwerksstra�e;Brandenburg;B;29.11.82;in Betrieb;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0787;Lausitz Energie Kraftwerke AG;KW J�nschwalde;3185;Peitz;Kraftwerksstra�e;Brandenburg;C;01.02.84;in Betrieb;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0788;Lausitz Energie Kraftwerke AG;KW J�nschwalde;3185;Peitz;Kraftwerksstra�e;Brandenburg;D;06.10.85;in Betrieb;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0789;Lausitz Energie Kraftwerke AG;KW J�nschwalde;3185;Peitz;Kraftwerksstra�e;Brandenburg;E;06.10.87;in Betrieb;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0790;Lausitz Energie Kraftwerke AG;KW J�nschwalde;3185;Peitz;Kraftwerksstra�e;Brandenburg;F;09.03.89;Sicherheitsbereitschaft;Braunkohle;;;Braunkohle;Nein;Ja;465;Preilack;380;50Hertz Transmission GmbH
BNA0791;Acciona Energie Windparks Deutschland GmbH;;3185;Peitz, OT Drehnower Vorstadt;;Brandenburg;;2005;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,5;;MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0792;VERBUND-Innkraftwerke GmbH;Perach;84567;Perach;Niederperach;Bayern;;01.07.77;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;19,4;UW Perach;110;Bayernwerk AG
BNA1373;;;19348;Perleberg;"Gem.Perleb. Fl. 19 Flst. 74&765;Fl. 20 Flst. 73&763";Brandenburg;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;19;;;E.DIS AG
BNA1321;Theolia Naturenergien GmbH;Windpark Perleberg;19348;Perleberg;;Brandenburg;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;19,8;UW Kletzke;110;E.DIS AG
BNA1550;Denker & Wulf AG;Windpark Quitzow;19348;Perleberg;;Brandenburg;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;24;UW Quitzow;110;Wemag Netz GmbH
BNA0793;Uniper Kraftwerke GmbH ;Heyden;32469;Petershagen;;Nordrhein-Westfalen;4;01.01.87;in Betrieb;Steinkohle;;;Steinkohle;Nein;Nein;875;Ovenst�dt;380;TenneT TSO GmbH 
BNA0794;Windkraft Unger GmbH;;9526;Pfaffroda/E., OT D�rnthal;;Sachsen;;2007;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;HS/MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0795;Rhein-Main-Donau GmbH;Geisling;93102;Pfatter;;Bayern;Geisling;31.12.85;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;25;Schaltanlage vor Ort;20;Bayernwerk AG
BNA1227;Vereinigte Wertach-Elektrizit�tswerke GmbH;DKW Leinau;87666;Pforzen;Am Kraftwerk 1;Bayern;;05.12.78;in Betrieb;Mineral�lprodukte;Mineral�lprodukte;Heiz�l;Mineral�lprodukte;Nein;Nein;11,4;SH KW Leinau;20;Vereinigte Wertach Elektrizit�tswerke GmbH
BNA0797;Heizkraftwerk Pforzheim GmbH;Heizkraftwerk Pforzheim GmbH;75175;Pforzheim;Hohwiesenweg 15;Baden-W�rttemberg;Biomasse;09.12.04;in Betrieb;Mehrere Energietr�ger;Biomasse;"Erdgas; Kl�rgas";Biomasse;Ja;Ja;12,3;Hohwiesenweg;110;Stadtwerke Pforzheim GmbH und Co. KG
BNA0800;Heizkraftwerk Pforzheim GmbH;Heizkraftwerk Pforzheim GmbH;75175;Pforzheim;Hohwiesenweg 15;Baden-W�rttemberg;Kombiblock/GuD;14.11.80;in Betrieb;Mehrere Energietr�ger;Erdgas;Mineral�lprodukte;Erdgas;Nein;Ja;41,2;Hohwiesenweg;110;Stadtwerke Pforzheim GmbH und Co. KG
BNA0801;Heizkraftwerk Pforzheim GmbH;Heizkraftwerk Pforzheim GmbH;75175;Pforzheim;Hohwiesenweg 15;Baden-W�rttemberg;Wirbelschichtblock;18.01.90;in Betrieb;Mehrere Energietr�ger;Steinkohle;"EBS; Mineral�lprodukte; Kl�rgas";Steinkohle;Nein;Ja;26,9;Hohwiesenweg;110;Stadtwerke Pforzheim GmbH und Co. KG
BNA0802;EnBW Energie Baden-W�rttemberg AG;Kernkraftwerk Philippsburg 2;76661;Philippsburg;Rheinschanzinsel;Baden-W�rttemberg;KKP 2;18.04.85;in Betrieb;Kernenergie;;;Kernenergie;Nein;Nein;1402;Philippsburg;380;Transnet BW GmbH
BNA0804a;K+S AG;Hattorf;36269;Philippsthal;;Hessen;Hattorf;01.01.13;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;35;UW Phillippsthal;110;Avacon AG
BNA0804b;K+S AG;Hattorf;36269;Philippsthal;;Hessen;Hattorf;01.01.13;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;17;UW Phillippsthal;110;Avacon AG
BNA1228;Uniper Kraftwerke GmbH ;Landau;94431;Pilsting-Harburg;Stauseestra�e 1;Bayern;Landau;01.01.84;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;12,6;Schaltanlage vor Ort;20;Bayernwerk AG
BNA1229;EEW Energy from Waste Saarbr�cken GmbH;MHKW Pirmasens;66954;Pirmasens;Am Staffelberg 2-4;Rheinland-Pfalz;;01.01.99;in Betrieb;Abfall;Abfall, biol. abbaubarer Anteil von Abf�llen aus Haushalt und Industrie;;Abfall;Nein;Nein;15;�bergabe 20 KV EB-Schiene MHKW;20;Stadtwerke Pirmasens Versorgungs GmbH
BNA0805;Daimler AG;Kraftwerk Plattling;94447;Plattling;;Bayern;;20.04.10;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;118,5;"DE00722594447HRA00000000PLAE00014; DE00722594447HRV00000000PLAE00014; DE00722594447HRA00000000PLAE00015; DE00722594447HRV00000000PLAE00015";110;Bayernwerk AG
BNA1230;Uniper Kraftwerke GmbH ;Pielweichs;94447;Plattling;An der Staustufe 1;Bayern;Pielweichs;01.01.94;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;12,6;Schaltanlage vor Ort;20;Bayernwerk AG
BNA0806;MVV Energie AG;Windpark Plauerhagen;19395;Plauerhagen;;Mecklenburg-Vorpommern;;22.06.10;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;16;UW Krakow;20;WEMAG Netz GmbH
BNA1231;Repower Deutschland GmbH;Prettin;6925;Plossig;;Sachsen-Anhalt;WIP Prettin III;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;10;Prettin;20;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0807;Solarpark Pocking 2 GmbH;;94060;Pocking;;Bayern;;2009;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;12,1;;MS;Bayernwerk AG
BNA1364;;;56751;Polch;Im Gohl 2;Rheinland-Pfalz;;2011;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;12,8;;;Westnetz GmbH
BNA1462;pfalzwind GmbH;Windpark Polch;56751;Polch;;Rheinland-Pfalz;;2012;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,3;WP Polch an UA Mayen;20;Westnetz GmbH
BNA0808;innogy SE;RWE Innogy Brise Windparkbetriebsgesellschaft mbH;16949;Porep;;Brandenburg;Putlitz;2004;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;62;UW Putlitz;33;50Hertz Transmission GmbH
BNA0814;Energie und Wasser Potsdam GmbH;HKW Potsdam-S�d;14478;Potsdam;;Brandenburg;Gesamtanlage;01.01.96;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;81,8;UW Potsdam-S�d;110;Netzgesellschaft Potsdam GmbH
BNA1232;EEW Energy from Waste Premnitz GmbH;ZWSF;14727;Premnitz;Dr. Herbert-Rein-Stra�e 1;Brandenburg;ZWSF;08.01.04;in Betrieb;Abfall;Abfall, biologisch abbaubarer Anteil von Abf�llen aus Haushalten und Industrie;;Abfall;Nein;Nein;2,5;20 kV Schaltanlage;20;E.DIS AG
BNA1233;EEW Energy from Waste Premnitz GmbH;EVE;14727;Premnitz;Dr. Herbert-Rein-Stra�e 1;Brandenburg;EVE;09.06.09;in Betrieb;Abfall;Abfall, biologisch abbaubarer Anteil von Abf�llen aus Haushalten und Industrie;;Abfall;Nein;Ja;14,5;20 kV Schaltanlage;20;E.DIS AG
BNA1355;LHI Solar Prenzlau GmbH & Co. KG;;17291;Prenzlau;Flur 6 (Flst.418), Flur 7 (Flst.241,244,247,158/14,139/2);Brandenburg;;2011;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;15,7;;110;E.DIS AG
BNA0815;;;17291;Prenzlau;;Brandenburg;;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,5;;MS;E.DIS AG
BNA1234;Uniper Kraftwerke GmbH ;Prittriching;86931;Prittriching;Lechstra�e;Bayern;Prittriching;01.01.84;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;12,1;Schaltanlage vor Ort;20;Bayernwerk AG
BNA1627;LHI SolarWind Pritzwalk GmbH & Co. KG;Windpark Pritzwalk;16928;Pritzwalk;;Brandenburg;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;10;;HS/MS;E.DIS AG
BNA1549;Denker & Wulf AG;Windpark Pr�ttlin;19357;Pr�ttlin;;Brandenburg;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;24;UW Pr�ttlin;110;Wemag Netz GmbH
BNA1823;HelveticWind Deutschland GmbH;HW Windpark Pr�tzel;15345;Pr�tzel;;Brandenburg;;21.08.06;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;18;UW M�glin;110;E-DIS AG
BNA0817;WKN Windkraft Nord GmbH & Co. Windpark Puls KG;;25560;Puls;;Schleswig-Holstein;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;13,2;;MS;Schleswig-Holstein Netz AG 
BNA0818;SCE Wind Puschwitz GmbH & Co. KG;;2699;Puschwitz;;Sachsen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;20;;HS;ENSO Netz GmbH
BNA0819;N.prior energy GmbH;;6333;Quenstedt;;Sachsen-Anhalt;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;HS/MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1496;ENGIE WP Portfolio 1 GmbH;Windpark Querstedt;39579;Querstedt;;Sachsen-Anhalt;;15.04.02;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;14;;30;Avacon AG
